geoapify_place_id,name,address,postcode,borough,latitude,longitude,website,opening_hours,category
516e50581d48acbfbf59971121b051c14940f00102f90153fa0f040000000092030950696e6720506f6e67,Ping Pong,"Ping Pong, 23-24 Maiden Lane, London, WC2E 7NA, United Kingdom",WC2E 7NA,St Clement Danes,51.5102948,-0.1237278,,,wheelchair.yes
51abcdffab8e1cc1bf590b35f91c0ec14940f00103f901f12dbade020000009203064f736870617a,Oshpaz,"Oshpaz, 7 Regent Street St James's, London, SW1Y 4LR, United Kingdom",SW1Y 4LR,St. James's,51.5082432,-0.133684,https://www.oshpaz.co.uk/,,catering.restaurant.asian
517ac14c800640c0bf597a2ef8d96dc14940f00103f901f1b8bce7000000009203084369746172617361,Citarasa,"Citarasa, 60 St Martin's Lane, London, WC2N 4JS, United Kingdom",WC2N 4JS,,51.5111649,-0.1269539,,,catering.restaurant
51a59b69673d21c0bf59bd29f6e16ac14940f00103f90137b9f4300000000092030a47696f76616e6e692773,Giovanni's,"Giovanni's, New Row, London, WC2N 4LA, United Kingdom",WC2N 4LA,,51.5110743,-0.1260144,,,catering.restaurant.italian
517e9065c1c41fc1bf59eccd5e6c10c14940f00103f901f2f52bd40000000092030653686f727975,Shoryu,"Shoryu, 8 Regent Street St James's, London, SW1Y 4LR, United Kingdom",SW1Y 4LR,St. James's,51.5083137,-0.133782,https://shoryuramen.com/,Mo-Th 11:30-22:30; Fr-Sa 11:30-23:00; Su 11:30-22:00,wheelchair.yes
51618fe44dd944bfbf592843fa9232c14940f00103f901274e412001000000920311536d697468202620576f6c6c656e736b79,Smith & Wollensky,"Smith & Wollensky, 1 - 11 John Adam Street, London, WC2N 6HT, United Kingdom",WC2N 6HT,St Clement Danes,51.5093559,-0.1221443,,,catering.restaurant
519346167a0e76c0bf59d345afab6ec14940f00103f901495be5a8000000009203095072696d697469766f,Primitivo,"Primitivo, Leicester Square, London, WC2H 7NA, United Kingdom",WC2H 7NA,St. James's,51.5111899,-0.1286028,,,wheelchair.yes
51cb0924720ba7c0bf599bbba7bc67c14940f00103f9015a0a2ad00100000092031a486f72697a6f6e7320436173696e6f2052657374617572616e74,Horizons Casino Restaurant,"Horizons Casino Restaurant, Leicester Square, London, WC2H 7NA, United Kingdom",WC2H 7NA,St. James's,51.5109783,-0.1300978,,,catering.restaurant
518bfc93500d4bc0bf595fc9423f72c14940f00102f9019221bb080000000092030642726f776e73,Browns,"Browns, 82-84 St Martin's Lane, London, WC2N 4AG, United Kingdom",WC2N 4AG,,51.5112953,-0.1272895,https://www.browns-restaurants.co.uk/restaurants/london/covent-garden,,internet_access.free
5177dcf0bbe996c0bf59a56b26df6cc14940f00103f901f1ac4c1a0100000092030c42656c6c61204974616c6961,Bella Italia,"Bella Italia, Leicester Square, London, WC2H 7NA, United Kingdom",WC2H 7NA,St. James's,51.511135,-0.1296055,https://www.bellaitalia.co.uk/restaurants/london/cranbourn-street,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00,vegetarian
51e5deb2f96ea9c0bf59654689a768c14940f00103f901359912420200000092030b4e616e20486f7420506f74,Nan Hot Pot,"Nan Hot Pot, Leicester Place, London, WC2H 7BP, United Kingdom",WC2H 7BP,St. James's,51.5110063,-0.1301707,,,catering.restaurant.chinese
510b5ef415a419c1bf59da9c39da27c14940f00103f901e1767e3b03000000920304546f6261,Toba,"Toba, 1a St James's Market, London, SW1Y 4UJ, United Kingdom",SW1Y 4UJ,St. James's,51.5090287,-0.133595,,,catering.restaurant.indonesian
516d24647b88a1c0bf5952b5824b6cc14940f00103f9015f551e120300000092030c50657469742042697374726f,Petit Bistro,"Petit Bistro, 14 Leicester Square, London, WC2H 7NG, United Kingdom",WC2H 7NG,St. James's,51.5111174,-0.1299296,,,catering.restaurant
517476d77ed70cc0bf599f330e9a02c14940f00103f901048d513d0100000092032242726974697368204f70746963616c204173736f63696174696f6e204d757365756d,British Optical Association Museum,"British Optical Association Museum, Hungerford Lane, London, WC2N 5NG, United Kingdom",WC2N 5NG,,51.5078919,-0.1253919,https://www.college-optometrists.org/the-british-optical-association-museum,,no_fee.no
51bc96e829e9f8bfbf59b1a7d2b2fac04940f00102f901892634060000000092031742656e6a616d696e204672616e6b6c696e20486f757365,Benjamin Franklin House,"Benjamin Franklin House, 36 Craven Street, London, WC2N 5NF, United Kingdom",WC2N 5NF,,51.5076693,-0.1248667,https://benjaminfranklinhouse.org/,Fr-Su 12:00-17:00,heritage
5118f840e1a249c0bf5941159227a4c04940f00103f901f62c452e01000000920318486f757365686f6c6420436176616c7279204d757365756d,Household Cavalry Museum,"Household Cavalry Museum, Whitehall, London, SW1A 2AX, United Kingdom",SW1A 2AX,,51.5050096,-0.1272472,https://householdcavalry.co.uk/museum/,,wheelchair.yes
514ff079a7448bc0bf598b30da6548c04940f00102f9010e22c10b00000000920313436875726368696c6c2057617220526f6f6d73,Churchill War Rooms,"Churchill War Rooms, King Charles Street, London, SW1A 2AQ, United Kingdom",SW1A 2AQ,,51.5022101,-0.129252,https://www.iwm.org.uk/visits/churchill-war-rooms,,wheelchair.yes
517a4b4c6edb0abfbf590a7d9e5e89c14940f00102f901fb89a802000000009203174c6f6e646f6e205472616e73706f7274204d757365756d,London Transport Museum,"London Transport Museum, Covent Garden Piazza, London, WC2E 7BB, United Kingdom",WC2E 7BB,St Clement Danes,51.5119839,-0.1212265,https://www.ltmuseum.co.uk,Mo-Su 10:00-18:00,wheelchair.yes
514d2c955c6a29bfbf599b2ace07bac14940f00103f90139c119cf02000000920318426f772053747265657420506f6c696365204d757365756d,Bow Street Police Museum,"Bow Street Police Museum, 28 Bow Street, London, WC2E 7AW, United Kingdom",WC2E 7AW,St Clement Danes,51.5134897,-0.1217257,https://bowstreetmuseum.org.uk/visit/accessibility,Fr-Su 11:00-16:30,wheelchair.limited
51c1302c9a3de1c1bf592c83e5e12ec14940f00102f90110cfe00100000000920315526f79616c2041636164656d79206f662041727473,Royal Academy of Arts,"Royal Academy of Arts, Piccadilly, London, W1J 0BD, United Kingdom",W1J 0BD,St. James's,51.5092768,-0.1397381,https://www.royalacademy.org.uk,,wheelchair.yes
5117693dd7529bbdbf595cb7f75f9dc04940f00103f9015e78241c00000000920310546f706f6c736b692043656e74757279,Topolski Century,"Topolski Century, Concert Hall Approach, London, SE1 8XU, United Kingdom",SE1 8XU,London Borough of Lambeth,51.5048027,-0.1156513,http://www.topolskicentury.org.uk/,,entertainment.museum
515dd324c6f9efc1bf593e00b7d53ec14940f00102f901cd75bc050000000092030d526f79616c2041636164656d79,Royal Academy,"Royal Academy, 6 Burlington Gardens, London, W1S 3ET, United Kingdom",W1S 3ET,St. James's,51.5097509,-0.140158,,,heritage
511c06989e550bbfbf591053c7cfebc14940f00103f9011f928feb020000009203154d757365756d206f6620467265656d61736f6e7279,Museum of Freemasonry,"Museum of Freemasonry, 60 Great Queen Street, London, WC2B 5AZ, United Kingdom",WC2B 5AZ,London Borough of Camden,51.5150089,-0.1212667,https://museumfreemasonry.org.uk/,,no_fee.no
51b2aa14f18c6cc1bf592979758e01c04940f00103f9015974111b0100000092031154686520477561726473204d757365756d,The Guards Museum,"The Guards Museum, Petty France, London, SW1H 9HF, United Kingdom",SW1H 9HF,,51.5000475,-0.1361252,https://theguardsmuseum.com/,Mo-Su 10:00-16:00,entertainment.museum
51e1e93af9991fbebf59dce1653c00c04940f00103f90183a334560100000092031f54686520466c6f72656e6365204e69676874696e67616c65204d757365756d,The Florence Nightingale Museum,"The Florence Nightingale Museum, 2 Lambeth Palace Road, London, SE1 7EP, United Kingdom",SE1 7EP,London Borough of Lambeth,51.5000072,-0.1176697,https://www.florence-nightingale.co.uk/,"Tu-Su 10:00-17:00; ""Last Th of month close at 20:00""",wheelchair.yes
518cc0b3983336c2bf59ab58a1ed3dc14940f00103f901a97073ec0200000092030e46617261646179204d757365756d,Faraday Museum,"Faraday Museum, 21 Albemarle Street, London, W1S 4BS, United Kingdom",W1S 4BS,St. James's,51.5097024,-0.1422791,https://www.rigb.org/visit-us/faraday-museum,,entertainment.museum
517534754923bcbcbf594f2f3e067ec14940f00102f90103c6de050000000092031054776f2054656d706c6520506c616365,Two Temple Place,"Two Temple Place, 2 Temple Place, London, WC2R 3BD, United Kingdom",WC2R 3BD,St Clement Danes,51.5116444,-0.1121998,https://twotempleplace.org/,,wheelchair.limited
51770e61b96807c0bf59972826d543c24940f00102f90104d60a210000000092030d43616d657261204d757365756d,Camera Museum,"Camera Museum, 44 Museum Street, London, WC1A 1LY, United Kingdom",WC1A 1LY,London Borough of Camden,51.5176968,-0.125225,https://www.cameramuseum.uk/,,fee
51629115b2a9a9bdbf593b57efcbf4c14940f00103f9014c25abc70000000092031048756e74657269616e204d757365756d,Hunterian Museum,"Hunterian Museum, 35-43 Lincoln's Inn Fields, London, WC2A 3PE, United Kingdom",WC2A 3PE,St Clement Danes,51.5152831,-0.1158701,https://hunterianmuseum.org/,Tu-Sa 10:00-17:00,entertainment.museum
5191bbee0a3212bebf59bbe0c3922fc24940f00102f901cdb3a90300000000920317536972204a6f686e20536f616e652773204d757365756d,Sir John Soane's Museum,"Sir John Soane's Museum, 13 Lincoln's Inn Fields, London, WC2A 3BP, United Kingdom",WC2A 3BP,London Borough of Camden,51.5170754,-0.1174953,https://www.soane.org/,Tu-Sa 10:00-16:30,wheelchair.yes
515d8c81751c3fc2bf596e10525cfabf4940f00103f9018cfcd74c00000000920312546865204b696e6727732047616c6c657279,The King's Gallery,"The King's Gallery, Buckingham Gate, London, SW1E 6JP, United Kingdom",SW1E 6JP,,51.4998279,-0.142551,https://www.rct.uk/visit/the-kings-gallery-buckingham-palace,,wheelchair.yes
5149ff88fe3b45c0bf5999b71b5f7ac24940f00101f90194b302000000000092030e42726974697368204d757365756d,British Museum,"British Museum, Great Russell Street, London, WC1B 3DG, United Kingdom",WC1B 3DG,London Borough of Camden,51.5193118,-0.1267051,https://www.britishmuseum.org,Sa-Th 10:00-17:00; Fr 10:00-20:30,wheelchair.yes
5119b1799d0a65bcbf5985c7a3e2c1c14940f00102f9019a139f09000000009203135072696e63652048656e7279277320526f6f6d,Prince Henry's Room,"Prince Henry's Room, Fleet Street, City of London, WC2A 1LF, United Kingdom",WC2A 1LF,,51.5137302,-0.1109166,https://www.cityoflondon.gov.uk/Corporation/LGNL_Services/Leisure_and_culture/Local_history_and_heritage/Buildings_within_the_City/prince_henrys.htm,,heritage
51e3512ae109bdc1bf59f7d50bf43fc24940f00103f901ec45d6b00100000092031254686520436172746f6f6e204d757365756d,The Cartoon Museum,"The Cartoon Museum, 63 Wells Street, London, W1A 3AE, United Kingdom",W1A 3AE,,51.5175767,-0.1385815,https://www.cartoonmuseum.org,"Tu, We, Fr, Sa 10:30-17:30; Th 10:30-20:00; Su 12:00-16:00",fee
51413dc791184ec2bf59c90b9f63f6c14940f00103f9019a1e4aa40200000092030c5477697374204d757365756d,Twist Museum,"Twist Museum, 248 Oxford Street, London, W1C 2DQ, United Kingdom",W1C 2DQ,,51.5153317,-0.1430083,https://twistmuseum.com,Mo-Th 11:00-19:30; Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-18:30,entertainment.museum
515766005e55acc2bf59eb1e3416a8c14940f00103f901eed903590000000092031048616e64656c20262048656e64726978,Handel & Hendrix,"Handel & Hendrix, 25 Brook Street, London, W1K 4HJ, United Kingdom",W1K 4HJ,,51.5129421,-0.1458842,https://handelhendrix.org/,,entertainment.museum
51c9c3fc265eafbebf599c8a54185bbf4940f00102f9017cf37c460000000092031754686520576f6c66736f6e2041726b2047616c6c657279,The Wolfson Ark Gallery,"The Wolfson Ark Gallery, Lambeth Road, London, SE1 7LB, United Kingdom",SE1 7LB,London Borough of Lambeth,51.4949675,-0.1198634,,,entertainment.museum
51ae49821b64b9bebf594ac6c82559bf4940f00102f901b9fff9060000000092030d47617264656e204d757365756d,Garden Museum,"Garden Museum, Lambeth Road, London, SE1 7AH, United Kingdom",SE1 7AH,London Borough of Lambeth,51.4949273,-0.1199673,https://www.gardenmuseum.org.uk/,Mo-Su 10:00-17:00; Dec 25-26 off,wheelchair.yes
51fc7fe83fc6b0bbbf591ac5a58ee8c14940f00102f90185e79a02000000009203124472204a6f686e736f6e277320486f757365,Dr Johnson's House,"Dr Johnson's House, 17 Gough Square, City of London, EC4A 3DE, United Kingdom",EC4A 3DE,West Smithfield,51.5149098,-0.1081661,http://www.drjohnsonshouse.org/,Oct-Apr: Mo-Sa 11:00-17:00; May-Sep: Mo-Sa 11:00-17:30,tourism.sights.building
51f83a2c309bb0bbbf59b204c5d6ecc14940f00102f9017883a1330000000092031244722e204a6f686e736f6e7320486f757365,Dr. Johnsons House,"Dr. Johnsons House, Gough Square, City of London, EC4A 3DE, United Kingdom",EC4A 3DE,West Smithfield,51.5150362,-0.1081633,https://www.drjohnsonshouse.org/,,heritage
5119eb76514f7ac0bf5981971936cac24940f00103f90159a339670000000092030c534f41532047616c6c657279,SOAS Gallery,"SOAS Gallery, Thornhaugh Street, London, WC1H 0XG, United Kingdom",WC1H 0XG,London Borough of Camden,51.521796,-0.1287326,https://www.soas.ac.uk/gallery/,Tu-Sa 10:30-17:00; Th 10:30-20:00,no_fee.no
51ef14bc32b962babf592d7f19e7cac04940f00103f90141d46d160300000092030a4d61746873576f726c64,MathsWorld,"MathsWorld, 6 Burrell Street, London, SE1 0UN, United Kingdom",SE1 0UN,London Borough of Southwark,51.5061921,-0.1030689,https://mathsworld.com/,Tu-Fr 10:00-16:00; Sa-Su 10:00-17:00,entertainment.museum
513cfb77f695abbebf59ddc2a0fb0cbf4940f00102f901e4e2270a000000009203214c6f6e646f6e2046697265204272696761646520506f702d7570204d757365756d,London Fire Brigade Pop-up Museum,"London Fire Brigade Pop-up Museum, 26 Lambeth High Street, London, SE1 7AG, United Kingdom",SE1 7AG,London Borough of Lambeth,51.4925796,-0.1197702,https://london-fire.gov.uk/museum/,closed,wheelchair.limited
5143655a80b56ac3bf597c801ef871c04940f00102f9015ae12b070000000092030c4170736c657920486f757365,Apsley House,"Apsley House, 149 Piccadilly, London, W1J 7NT, United Kingdom",W1J 7NT,,51.5034702,-0.1517068,https://www.wellingtoncollection.co.uk/,We-Su 11:00-17:00,heritage
516c4ee009f5feb9bf59d5ff5e4ec3c04940f00102f9015e3aea04000000009203174b69726b616c64792054657374696e67204d757365756d,Kirkaldy Testing Museum,"Kirkaldy Testing Museum, 99 Southwark Street, London, SE1 0JF, United Kingdom",SE1 0JF,London Borough of Southwark,51.5060039,-0.1015941,https://www.testingworks.org.uk/,,fee
512de521f88491c2bf59d242b8b87cc24940f00103f901d342d8eb0200000092031b416e6165737468657369612048657269746167652043656e747265,Anaesthesia Heritage Centre,"Anaesthesia Heritage Centre, 21 Portland Place, London, W1B 1PY, United Kingdom",W1B 1PY,,51.5194312,-0.1450659,https://anaesthetists.org/Home/Heritage-centre,Mo-Fr 10:00-16:00; PH off,wheelchair.yes
51ccfc96f8d0ccbbbf592122f00877bf4940f00102f901607283000000000092031a496d70657269616c20576172204d757365756d204c6f6e646f6e,Imperial War Museum London,"Imperial War Museum London, Lambeth Road, London, SE1 6HZ, United Kingdom",SE1 6HZ,London Borough of Southwark,51.4959308,-0.1085991,https://www.iwm.org.uk/visits/iwm-london,10:00-18:00; Dec 24-26 off,wheelchair.yes
511f108652a105c1bf59a714a19c04c34940f00102f9012db7a60100000000920324506574726965204d757365756d206f6620456779707469616e2041726368656f6c6f6779,Petrie Museum of Egyptian Archeology,"Petrie Museum of Egyptian Archeology, Malet Place, London, WC1E 6BT, United Kingdom",WC1E 6BT,London Borough of Camden,51.5235814,-0.1329767,http://www.ucl.ac.uk/museums/petrie,Tu-Sa 13:00-17:00,wheelchair.limited
51f6c5efb787cec1bf595db34b0ae2c24940f00103f901e47e549c0000000092030d4669747a726f7920486f757365,Fitzroy House,"Fitzroy House, 37 Fitzroy Street, London, W1T 6DS, United Kingdom",W1T 6DS,London Borough of Camden,51.5225232,-0.1391153,https://www.fitzroyhouse.org/,"""by appointment""",no_fee.no
5124a6fa84a22fc1bf5931ef71a609c34940f00103f9010e247d48000000009203174772616e74204d757365756d206f66205a6f6f6c6f6779,Grant Museum of Zoology,"Grant Museum of Zoology, 21 University Street, London, WC1E 6DE, United Kingdom",WC1E 6DE,London Borough of Camden,51.523732,-0.1342662,https://www.ucl.ac.uk/museums-collections/ucl-grant-museum-zoology,"Tu-Fr 13:00-17:00; Sa 11:00-17:00; Su,Mo,PH off",wheelchair.limited
51d139e40bff8ec0bf59994c7045bdbe4940f00103f9016d3a19280000000092030d4368656c736561205370616365,Chelsea Space,"Chelsea Space, Rootstein Hopkins Parade Ground, London, SW1P 4RJ, United Kingdom",SW1P 4RJ,Tachbrook Estate,51.4901511,-0.1293639,https://www.chelseaspace.org,,entertainment.museum
51e5cec7565542c3bf59f5462b2539c24940f00102f9017098fd07000000009203145468652042726f776e20436f6c6c656374696f6e,The Brown Collection,"The Brown Collection, 1 Bentinck Mews, London, W1U 2AF, United Kingdom",W1U 2AF,,51.5173689,-0.1504618,https://glenn-brown.co.uk/the-brown-collection/,We-Sa 10:30-18:00,wheelchair.yes
51a3954dbfa679b9bf5980384840f7c04940f00102f901090478010000000092030b54617465204d6f6465726e,Tate Modern,"Tate Modern, Bankside, London, SE1 9TG, United Kingdom",SE1 9TG,London Borough of Southwark,51.5074293,-0.0993416,https://www.tate.org.uk/visit/tate-modern,Su-Th 10:00-18:00; Fr-Sa 10:00-21:00,wheelchair.yes
5105b86ae8b00cc1bf59a3bc45161fc34940f00103f9016e53b7ec0200000092030e55434c20417274204d757365756d,UCL Art Museum,"UCL Art Museum, Gower Street, London, WC1E 6BT, United Kingdom",WC1E 6BT,London Borough of Camden,51.5243862,-0.1331998,https://www.ucl.ac.uk/culture/ucl-art-museum,,entertainment.museum
518b60d2ce1f89c2bf5911b11c7cbcc24940f00103f9017a8467eb0200000092030c52494241204c696272617279,RIBA Library,"RIBA Library, 66-68 Portland Place, London, W1B 1AD, United Kingdom",W1B 1AD,,51.5213771,-0.1448097,https://www.architecture.com/contact-and-visit/riba-library,,entertainment.museum
51fb1cc4735bc7bdbf598c32761d05c34940f00103f9016c11f21300000000920316436861726c6573204469636b656e73204d757365756d,Charles Dickens Museum,"Charles Dickens Museum, 48-49 Doughty Street, London, WC1N 2LX, United Kingdom",WC1N 2LX,London Borough of Camden,51.5235936,-0.1163232,https://dickensmuseum.com/,We-Su 10:00-16:00,wheelchair.yes
512195b31d1a26bfbf59ccad232e3ac34940f00102f901975daf0100000000920310466f756e646c696e67204d757365756d,Foundling Museum,"Foundling Museum, 40 Brunswick Square, London, WC1N 1AZ, United Kingdom",WC1N 1AZ,London Borough of Camden,51.5252269,-0.1216833,https://foundlingmuseum.org.uk/,,fee
514fbe8f59ac97c3bf59b12f7ebf3dc24940f00103f9011c23faa3010000009203165468652057616c6c61636520436f6c6c656374696f6e,The Wallace Collection,"The Wallace Collection, Manchester Square, London, W1U 3BN, United Kingdom",W1U 3BN,,51.5175094,-0.1530662,https://www.wallacecollection.org/,10:00-17:00,wheelchair.yes
51e25cc30c8d27c1bf595886dd1c53c34940f00103f9018ac8089c0000000092031357656c6c636f6d6520436f6c6c656374696f6e,Wellcome Collection,"Wellcome Collection, 183 Euston Road, London, NW1 2BE, United Kingdom",NW1 2BE,London Borough of Camden,51.5259739,-0.1340195,http://www.wellcomecollection.org,"Tu-We,Fr-Su 10:00-18:00; Th 10:00-20:00",wheelchair.yes
51b488cd6cfc2ebdbf5950f5752a2ac34940f00103f90147e372280100000092031154686520506f7374616c204d757365756d,The Postal Museum,"The Postal Museum, 15-20 Phoenix Place, London, WC1X 0DA, United Kingdom",WC1X 0DA,London Borough of Camden,51.5247243,-0.1139982,https://www.postalmuseum.org/,We-Su 10:00-17:00,wheelchair.yes
513424383f0fffbcbf596aedc73725c34940f00103f9015d5a6036010000009203104d61696c205261696c204d757365756d,Mail Rail Museum,"Mail Rail Museum, Phoenix Place, London, WC1X 0BF, United Kingdom",WC1X 0BF,London Borough of Islington,51.5245733,-0.1132669,https://www.postalmuseum.org/,We-Su 10:00-17:00,wheelchair.yes
51185a9d9ca1b8b9bf5989b14cbf44c24940f00103f901e23a8d030100000092032053742042617274686f6c6f6d6577277320486f73706974616c206d757365756d,St Bartholomew's Hospital museum,"St Bartholomew's Hospital museum, West Smithfield, City of London, EC1A 7BS, United Kingdom",EC1A 7BS,West Smithfield,51.517723,-0.1004735,https://www.bartshealth.nhs.uk/bartsmuseum,Tu-Fr 10:00-16:00,no_fee.no
517923204fcd34c3bf596f1f9f1cbfc24940f00102f901ada8fd2400000000920320546865204d757365756d206f66205068696c6174656c696320486973746f7279,The Museum of Philatelic History,"The Museum of Philatelic History, 41 Devonshire Place, London, W1G 6JY, United Kingdom",W1G 6JY,,51.5214705,-0.1500221,http://www.rpsl.org.uk/museum.asp,Mo-Fr 09:30-16:30,entertainment.museum
51af44dd76d8e6babf5954649e6d04bf4940f00102f90145d74712000000009203115468652043696e656d61204d757365756d,The Cinema Museum,"The Cinema Museum, 2 Dugard Way, London, SE11 4TH, United Kingdom",SE11 4TH,London Borough of Lambeth,51.4924085,-0.1051561,https://cinemamuseum.org.uk/,,fee
51619225cee561c4bf59a7bee25fbac14940f00103f90161491f160300000092030b4d6f636f204d757365756d,Moco Museum,"Moco Museum, 1-4 Marble Arch, London, W1H 7EJ, United Kingdom",W1H 7EJ,,51.5135002,-0.1592376,https://london.mocomuseum.com/,Su-Th 10:00-19:00; Fr-Sa 10:00-20:00,wheelchair.yes
51bdf5ab4a6c88c2bf59d3bab2b04cc34940f00103f901b5faf07701000000920322526f79616c20436f6c6c656765206f662050687973696369616e73204d757365756d,Royal College of Physicians Museum,"Royal College of Physicians Museum, 11 St Andrew's Place, London, NW1 4LB, United Kingdom",NW1 4LB,London Borough of Camden,51.5257779,-0.1447883,https://history.rcplondon.ac.uk/,,entertainment.museum
51b9d8fedf2241babf596b28b517d1c24940f00103f901529085640000000092031e4d757365756d206f6620746865204f72646572206f66205374204a6f686e,Museum of the Order of St John,"Museum of the Order of St John, St John's Lane, London, EC1M 4DA, United Kingdom",EC1M 4DA,London Borough of Islington,51.522006,-0.1025564,https://museumstjohn.org.uk/,We-Sa 10:00-17:00,wheelchair.limited
518c5eb296a718c0bf5907bc276ac4c34940f00103f90191f01de101000000920317526573746f726564204b362070686f6e6520626f6f7468,Restored K6 phone booth,"Restored K6 phone booth, Euston Road, London, WC1H 9GB, United Kingdom",WC1H 9GB,London Borough of Camden,51.5294316,-0.1257524,https://www.buildingcentre.co.uk/whats_on/exhibitions/the-k6,,wheelchair.limited
51273df186c686b7bf5903d2eed7e4c04940f00102f9016dfbee0400000000920313436c696e6b20507269736f6e204d757365756d,Clink Prison Museum,"Clink Prison Museum, 1 Clink Street, London, SE1 9DG, United Kingdom",SE1 9DG,London Borough of Southwark,51.5069616,-0.0919088,https://www.clink.co.uk/,"10:00-18:00, Dec 25 off",fee
51d2b30f689f7dc3bf59729307d8fdc24940f00103f9013780577e0100000092031d526f79616c2041636164656d79206f66204d75736963204d757365756d,Royal Academy of Music Museum,"Royal Academy of Music Museum, Marylebone Road, London, NW1 5HT, United Kingdom",NW1 5HT,,51.5233717,-0.1522712,https://www.ram.ac.uk/museum,Fr 11:00-18:00,entertainment.museum
51009013268c66c0bf599f82b2dfc9c34940f00103f90175cbff9b0000000092032042726974697368204c6962726172792045786869626974696f6e205370616365,British Library Exhibition Space,"British Library Exhibition Space, 96 Euston Road, London, NW1 2SX, United Kingdom",NW1 2SX,London Borough of Camden,51.5295982,-0.1281295,https://www.bl.uk/,"Jan-Dec: Mo, We-Fr 10:00-18:00; Jan-Dec: Tu 10:00-20:00; Sa 11:00-17:00; Su, PH off",fee
5174d0251c7a8bb9bf598cc69052bfc24940f00103f9011de2c138010000009203105468652043686172746572686f757365,The Charterhouse,"The Charterhouse, Charterhouse Square, London, EC1M 6AX, United Kingdom",EC1M 6AX,London Borough of Islington,51.5214637,-0.0997845,https://thecharterhouse.org/,Tu-Su 11:00-16:45,no_fee.no
5165e7f54089d7c3bf598cb19463eec24940f00102f901229ecf280000000092030f4d6164616d65205475737361756473,Madame Tussauds,"Madame Tussauds, 8-10 Marylebone Road, London, NW1 5LR, United Kingdom",NW1 5LR,,51.5229231,-0.1548516,https://www.madametussauds.com/london/en/plan-your-visit/which-entrance/,Mo-Fr 09:30-17:30; Sa-Su 09:00-18:00,wheelchair.yes
5193f6aba525fbc4bf59be912f57f5bf4940f00103f901a9ed25c80000000092030e50617261646f78204d757365756d,Paradox Museum,"Paradox Museum, 90 Brompton Road, London, SW3 1JJ, United Kingdom",SW3 1JJ,,51.4996747,-0.1639144,https://paradoxmuseum.com/london/,Mo-Th 10:00-17:30; Fr 10:00-19:00; Sa 09:30-19:30; Su 09:30-18:00,wheelchair.limited
51ffbffbf4e9c2c0bf5980dd9f41f9c34940f00103f901a6a407100300000092031b50656f706c652773204d757365756d20536f6d65727320546f776e,People's Museum Somers Town,"People's Museum Somers Town, 52 Phoenix Road, London, NW1 1ES, United Kingdom",NW1 1ES,London Borough of Camden,51.5310442,-0.1309483,https://aspaceforus.club/about-us/,"Tu - Fr 0900 -1600, Sa 1100 - 1400",entertainment.museum
512f03290c25eeb6bf59a17b20c374c04940f00103f901fb6e2b640200000092030d476f72646f6e204d757365756d,Gordon Museum,"Gordon Museum, 18–20 Newcomen Street, London, SE1 1UL, United Kingdom",SE1 1UL,London Borough of Southwark,51.5035633,-0.0895713,https://www.kcl.ac.uk/lsm/centre-for-education/museums/gordon-museum,,no_fee.no
519114ec1a88c0babf592697b50364c34940f00103f9017b91b55e0000000092031049736c696e67746f6e204d757365756d,Islington Museum,"Islington Museum, 245 St. John Street, London, EC1V 4PB, United Kingdom",EC1V 4PB,London Borough of Islington,51.5264897,-0.1045003,https://www.islington.gov.uk/libraries-arts-and-heritage/heritage/islington-museum,,wheelchair.yes
51454b79083e61c0bf5905a6d3ba0dc44940f00103f901dd9bca2b01000000920310437269636b2045786869626974696f6e,Crick Exhibition,"Crick Exhibition, 1 Midland Road, London, NW1 1AT, United Kingdom",NW1 1AT,London Borough of Camden,51.531669,-0.1279676,https://www.crick.ac.uk/whats-on/exhibitions,We 10:00-20:00; Th-Sa 10:00-16:00; Su-Tu off,no_fee.no
5153848e12aaa8b6bf5969e1ef32a5c04940f00102f901067663050000000092031c4f6c64204f7065726174696e672054686561747265204d757365756d,Old Operating Theatre Museum,"Old Operating Theatre Museum, 9a St. Thomas Street, London, SE1 9RY, United Kingdom",SE1 9RY,London Borough of Southwark,51.505025,-0.0885198,https://oldoperatingtheatre.com/,Mo-Su 10:30-17:00,fee
5136221807978ebbbf59506edbf7a8c34940f00103f9013642a329030000009203255175656e74696e20426c616b652043656e74726520666f7220496c6c757374726174696f6e,Quentin Blake Centre for Illustration,"Quentin Blake Centre for Illustration, 1 Myddelton Passage, London, EC1R 1AG, United Kingdom",EC1R 1AG,London Borough of Islington,51.528594,-0.1076445,https://qbcentre.org.uk,,entertainment.museum
51aa6add616e52c5bf59fc8051932ac04940f00103f901c2819d42010000009203164d656d6f7269616c205363726f6c6c73205472757374,Memorial Scrolls Trust,"Memorial Scrolls Trust, Rutland Gardens, London, SW7 1BX, United Kingdom",SW7 1BX,,51.5012993,-0.1665781,https://memorialscrollstrust.org/,,entertainment.museum
51c2d4e0c7e248c4bf59d72da7a90ac34940f00103f90146c672e900000000920316536865726c6f636b20486f6c6d6573204d757365756d,Sherlock Holmes Museum,"Sherlock Holmes Museum, 221B Baker Street, London, NW1 6XE, United Kingdom",NW1 6XE,,51.5237629,-0.1584743,https://www.sherlock-holmes.co.uk/,Mo-Su 09:30-18:00,fee
